X_mm,Y_mm,Timestamp
409,304,1771844490.0113704
285,301,1771844490.0113704
291,296,1771844490.0743008
412,298,1771844490.1370249
417,296,1771844490.189826
297,292,1771844490.2508352
430,290,1771844490.3074882
417,288,1771844490.3074882
673,285,1771844490.381353
281,280,1771844490.4340653
286,281,1771844490.497458
562,279,1771844490.5502663
567,277,1771844490.613624
285,270,1771844490.613624
273,273,1771844490.684162
268,271,1771844490.7473383
269,267,1771844490.8206823
265,265,1771844490.8228245
261,264,1771844490.8756964
263,260,1771844490.9289975
261,254,1771844491.0005217
261,256,1771844491.0556412
260,255,1771844491.0556412
258,251,1771844491.1293485
256,251,1771844491.2029545
256,248,1771844491.2741568
258,244,1771844491.2741568
254,242,1771844491.3287184
258,240,1771844491.3915303
259,234,1771844491.4544058
260,236,1771844491.4544058
105,234,1771844491.517978
259,231,1771844491.5497785
258,229,1771844491.6002066
257,227,1771844491.6953142
257,221,1771844491.7580125
257,223,1771844491.7580125
164,220,1771844491.8074226
171,218,1771844491.8650038
153,216,1771844491.9360127
262,209,1771844491.9880896
253,211,1771844492.0514684
253,210,1771844492.1067781
253,209,1771844492.1067781
180,210,1771844492.178441
255,211,1771844492.233485
253,213,1771844492.3051348
257,215,1771844492.3051348
118,216,1771844492.3815086
259,220,1771844492.4554894
257,222,1771844492.5163062
258,224,1771844492.5163062
171,227,1771844492.579809
257,225,1771844492.634677
257,231,1771844492.7088037
257,229,1771844492.7088037
260,236,1771844492.7700896
114,238,1771844492.8335924
257,240,1771844492.8989928
160,238,1771844492.9621427
254,245,1771844492.9621427
258,246,1771844493.025435
145,248,1771844493.0775366
257,252,1771844493.1409097
256,250,1771844493.2042649
260,256,1771844493.2042649
267,257,1771844493.2756748
260,261,1771844493.3387816
260,263,1771844493.402095
260,265,1771844493.4565418
265,266,1771844493.4565418
269,270,1771844493.527852
268,201,1771844493.5831988
272,275,1771844493.652443
285,276,1771844493.710118
315,278,1771844493.710118
558,281,1771844493.773196
284,275,1771844493.8443553
276,269,1771844493.899698
297,287,1771844493.899698
409,290,1771844493.9706297
430,289,1771844494.0460598
293,295,1771844494.1072605
305,298,1771844494.162165
161,299,1771844494.162165
156,301,1771844494.2147527
286,304,1771844494.277926
403,305,1771844494.341184
405,229,1771844494.4147685
291,310,1771844494.4147685
230,308,1771844494.4671514
296,315,1771844494.5299501
403,187,1771844494.5932913
291,243,1771844494.6565669
284,318,1771844494.6565669
286,324,1771844494.7200706
409,322,1771844494.7836
277,243,1771844494.8553038
262,201,1771844494.9204037
269,329,1771844494.9204037
122,336,1771844494.9727578
367,338,1771844495.0357883
524,281,1771844495.0674376
269,343,1771844495.1201427
188,341,1771844495.1835163
257,347,1771844495.2468867
274,350,1771844495.328875
288,352,1771844495.328875
242,350,1771844495.3941705
245,352,1771844495.4574723
247,355,1771844495.4574723
253,361,1771844495.5207868
268,291,1771844495.5924895
263,362,1771844495.6556137
246,229,1771844495.6789336
241,370,1771844495.710611
241,368,1771844495.7611303
249,371,1771844495.8267694
264,371,1771844495.8877091
261,375,1771844495.94285
255,382,1771844496.0165772
249,380,1771844496.01671
253,382,1771844496.0695162
248,383,1771844496.1408005
256,391,1771844496.185241
258,389,1771844496.2564917
260,394,1771844496.3113058
268,398,1771844496.3113058
274,396,1771844496.3738635
278,401,1771844496.4452515
276,401,1771844496.510711
276,245,1771844496.5715866
276,409,1771844496.571826
249,410,1771844496.6346486
248,410,1771844496.6979928
242,412,1771844496.7605438
243,413,1771844496.8155422
236,420,1771844496.8260467
236,417,1771844496.8787308
235,422,1771844496.9421184
234,424,1771844497.0054264
236,425,1771844497.0054264
234,428,1771844497.0689752
236,429,1771844497.160842
235,437,1771844497.2030115
242,364,1771844497.2684362
248,436,1771844497.2684362
253,439,1771844497.3317876
403,445,1771844497.4034786
407,443,1771844497.4563522
408,382,1771844497.519694
262,453,1771844497.519694
264,454,1771844497.5748367
403,452,1771844497.6383827
398,456,1771844497.7125318
404,457,1771844497.7125318
250,463,1771844497.7652695
249,461,1771844497.8366218
244,465,1771844497.9024365
246,468,1771844497.9555745
252,468,1771844497.9555745
407,471,1771844498.018661
262,473,1771844498.0927758
257,475,1771844498.15648
257,482,1771844498.2195065
262,480,1771844498.2195065
278,482,1771844498.271934
282,488,1771844498.3352566
277,486,1771844498.400846
265,489,1771844498.4598837
257,491,1771844498.4598837
261,494,1771844498.531755
270,496,1771844498.5840313
275,498,1771844498.6475217
269,502,1771844498.7131176
261,503,1771844498.7131176
258,505,1771844498.7869813
260,509,1771844498.8818192
271,510,1771844498.8818192
274,512,1771844498.9540532
269,514,1771844499.0091796
265,516,1771844499.0618742
264,519,1771844499.0618742
269,521,1771844499.133622
261,523,1771844499.1887703
262,526,1771844499.2644472
259,528,1771844499.2644472
262,530,1771844499.3278317
262,531,1771844499.3903692
261,539,1771844499.4512658
261,537,1771844499.5251555
259,540,1771844499.5251555
108,542,1771844499.569643
259,544,1771844499.643623
259,547,1771844499.7063735
260,549,1771844499.7063735
263,551,1771844499.7777548
250,552,1771844499.8435707
268,556,1771844499.9068854
269,558,1771844499.9149435
269,560,1771844499.9786322
263,562,1771844500.0335484
268,564,1771844500.1075766
264,568,1771844500.1607482
264,568,1771844500.1607482
270,570,1771844500.224046
264,578,1771844500.287197
264,575,1771844500.3505323
264,415,1771844500.4245293
263,585,1771844500.4245293
121,583,1771844500.4771872
271,586,1771844500.5510318
274,587,1771844500.611565
270,594,1771844500.611565
269,593,1771844500.666906
