X_mm,Y_mm,Timestamp
169,1297,1771841374.5118296
169,1342,1771841374.5118296
169,1318,1771841374.5751803
169,1290,1771841374.6385124
169,1290,1771841374.701831
170,710,1771841374.7757816
169,1294,1771841374.7757816
156,1298,1771841374.8387783
169,1293,1771841374.8996446
169,1288,1771841374.9545674
169,1296,1771841375.0178237
169,1300,1771841375.0178237
169,1287,1771841375.08946
169,1301,1771841375.1526062
169,1310,1771841375.2076383
169,1312,1771841375.2076383
169,1345,1771841375.270706
165,1336,1771841375.3346362
169,1335,1771841375.4066842
169,572,1771841375.4613323
169,1324,1771841375.4613323
169,1324,1771841375.524338
169,1392,1771841375.6088037
169,3570,1771841375.6719005
169,1303,1771841375.7285304
169,1309,1771841375.7999055
169,1302,1771841375.8553355
169,759,1771841375.9187112
169,1338,1771841375.9187112
169,1314,1771841376.119176
169,1172,1771841376.2247968
169,1295,1771841376.287898
169,1331,1771841376.287898
169,1376,1771841376.3501983
169,1345,1771841376.4219751
169,1300,1771841376.4764814
169,1290,1771841376.4764814
169,1344,1771841376.5402763
169,1324,1771841376.748061
170,1302,1771841376.7923958
169,1346,1771841376.7923958
170,1528,1771841376.7923958
169,1293,1771841376.8555298
169,1311,1771841376.927338
170,1328,1771841376.9824145
169,1314,1771841376.9824145
169,1323,1771841377.0460122
169,1298,1771841377.1095314
170,1296,1771841377.1730416
169,493,1771841377.2449074
169,3123,1771841377.2998428
171,1349,1771841377.3629227
169,1518,1771841377.4369485
169,709,1771841377.4981813
169,1283,1771841377.5002441
169,1321,1771841377.5537424
169,1276,1771841377.6170225
169,1288,1771841377.680518
169,867,1771841377.752396
169,1287,1771841377.752396
169,1287,1771841377.807583
169,1303,1771841377.8710315
169,1287,1771841377.934289
169,1306,1771841378.0395367
169,1289,1771841378.0395367
169,1292,1771841378.0395367
169,1286,1771841378.1028547
170,1289,1771841378.1662354
169,1284,1771841378.2372985
169,1158,1771841378.2925026
169,1285,1771841378.2925026
169,1288,1771841378.3641183
169,1287,1771841378.4190192
169,1298,1771841378.4793746
169,1301,1771841378.5235288
169,1282,1771841378.586887
169,1291,1771841378.586887
169,1307,1771841378.649972
169,1294,1771841378.7132769
169,1296,1771841378.7768826
169,1290,1771841378.840114
169,1295,1771841378.840114
170,1288,1771841378.9031844
169,1291,1771841378.9664478
169,1289,1771841379.0295246
169,446,1771841379.101188
169,1290,1771841379.101188
169,1301,1771841379.1562326
170,1288,1771841379.229898
169,1287,1771841379.3248215
169,1308,1771841379.3248215
170,1292,1771841379.3670378
169,1307,1771841379.430139
169,625,1771841379.5116746
169,1286,1771841379.5144389
169,1286,1771841379.5557935
169,1286,1771841379.6192005
169,1301,1771841379.6930707
169,1286,1771841379.6930707
169,1300,1771841379.7458627
169,1298,1771841379.809202
169,1290,1771841379.8726208
169,1282,1771841379.9360833
169,1291,1771841379.9360833
169,1288,1771841379.9997168
169,1281,1771841380.0715299
169,1281,1771841380.126543
169,462,1771841380.1899579
169,1301,1771841380.1899579
169,1298,1771841380.2531707
169,1271,1771841380.3167086
169,1297,1771841380.3804104
169,854,1771841380.443965
169,1304,1771841380.443965
169,1288,1771841380.5286493
169,1293,1771841380.6026604
169,1295,1771841380.6026604
169,1287,1771841380.6552098
169,1301,1771841380.7221522
169,1291,1771841380.7815416
169,1253,1771841380.8450341
169,1304,1771841380.8450341
170,1289,1771841380.9080422
169,1285,1771841380.9718843
169,1278,1771841381.0347602
169,1280,1771841381.0347602
169,1278,1771841381.0980833
169,1279,1771841381.161699
169,1280,1771841381.2335312
169,1030,1771841381.2991474
169,1285,1771841381.2991474
169,1285,1771841381.3518276
170,1275,1771841381.4236107
169,1275,1771841381.4788067
169,875,1771841381.5422947
169,1298,1771841381.5422947
170,1281,1771841381.6056228
170,1281,1771841381.6690757
169,1283,1771841381.7326212
169,1282,1771841381.8383033
169,1278,1771841381.8383033
170,1277,1771841381.9016092
169,1294,1771841381.9016092
169,1285,1771841381.9648845
169,1293,1771841382.028146
169,1238,1771841382.0915062
169,1305,1771841382.0915062
169,1278,1771841382.1548696
169,1295,1771841382.21814
169,1293,1771841382.2896912
169,1284,1771841382.2896912
169,1327,1771841382.3550832
169,1304,1771841382.4181962
169,1305,1771841382.6506088
169,1350,1771841382.7032638
169,1329,1771841382.7977939
169,1302,1771841382.849963
169,1299,1771841382.9038794
169,1333,1771841382.9756815
169,1296,1771841383.026235
169,1307,1771841383.0813763
169,1323,1771841383.1657088
169,1292,1771841383.1657088
170,1302,1771841383.2289417
169,1290,1771841383.2921891
169,982,1771841383.35552
169,1295,1771841383.35552
169,1301,1771841383.4187899
169,1303,1771841383.503134
169,1291,1771841383.5661304
169,1291,1771841383.629501
169,1292,1771841383.7032468
169,489,1771841383.7642488
169,1305,1771841383.7642488
169,1311,1771841383.903488
169,1301,1771841383.975122
169,1294,1771841383.975122
166,1294,1771841384.0303562
169,1314,1771841384.10453
169,1333,1771841384.157358
169,1315,1771841384.157358
169,1321,1771841384.2210147
169,1381,1771841384.2925134
169,1363,1771841384.3369362
169,1299,1771841384.3889663
169,1298,1771841384.4520118
169,1122,1771841384.5261037
169,1291,1771841384.526241
170,1328,1771841384.5789278
169,1346,1771841384.641809
169,1359,1771841384.7051475
170,1287,1771841384.7051475
170,1293,1771841384.76847
169,1291,1771841384.831682
169,1327,1771841384.8952823
169,317,1771841384.9692986
169,1295,1771841384.9774592
169,1306,1771841385.0304713
169,1305,1771841385.0869286
169,1279,1771841385.1491678
169,884,1771841385.212413
169,1280,1771841385.212413
169,1566,1771841385.2627978
169,1289,1771841385.3263838
169,1300,1771841385.3817956
169,1323,1771841385.4452806
169,256,1771841385.528822
169,1536,1771841385.528822
169,1235,1771841385.570632
169,1194,1771841385.633875
169,1241,1771841385.6970525
169,866,1771841385.7561624
169,1293,1771841385.7561624
169,1301,1771841385.8196185
169,1313,1771841385.8831203
169,1322,1771841385.956764
169,616,1771841386.0305548
169,1293,1771841386.0305548
169,1211,1771841386.0727355
169,1253,1771841386.1358953
169,1161,1771841386.1868358
169,1234,1771841386.2524219
170,1202,1771841386.2524219
169,1225,1771841386.3157182
169,1275,1771841386.368487
169,1275,1771841386.431649
170,1255,1771841386.4949422
169,542,1771841386.5582578
169,1281,1771841386.5582578
169,1251,1771841386.6296265
169,1226,1771841386.6840467
169,1261,1771841386.747008
169,679,1771841386.8181567
169,1253,1771841386.8181567
169,1153,1771841386.8731353
169,1228,1771841386.9471846
169,1248,1771841387.0105052
169,1246,1771841387.0105052
169,1229,1771841387.0714052
170,1221,1771841387.1263845
169,1228,1771841387.198139
169,1221,1771841387.253168
169,1220,1771841387.253168
170,1225,1771841387.305792
169,1220,1771841387.358185
169,1219,1771841387.4107926
170,1227,1771841387.4820826
169,1227,1771841387.5454621
169,1201,1771841387.6000013
169,1181,1771841387.6000013
170,1220,1771841387.6630678
169,1221,1771841387.7260666
169,1218,1771841387.8000135
170,972,1771841387.8950136
169,1216,1771841387.8950136
170,1234,1771841387.9583209
169,1240,1771841387.9583209
169,1193,1771841388.021993
169,1205,1771841388.093825
169,1195,1771841388.148899
169,1192,1771841388.148899
169,1197,1771841388.3072338
169,1225,1771841388.3072338
169,1225,1771841388.3599799
169,1216,1771841388.3599799
170,1201,1771841388.4234276
170,1243,1771841388.4869618
169,1204,1771841388.5586889
169,1214,1771841388.5586889
169,1234,1771841388.6220453
170,1187,1771841388.677152
169,1187,1771841388.7482898
169,477,1771841388.8114636
169,1205,1771841388.8114636
169,1192,1771841388.8659341
169,1193,1771841388.929594
169,1192,1771841389.003039
170,265,1771841389.0555515
169,1208,1771841389.0555515
169,1199,1771841389.1397288
169,1188,1771841389.1923976
169,1181,1771841389.2452812
170,950,1771841389.3170142
169,1203,1771841389.3170142
165,1199,1771841389.3806703
169,1201,1771841389.4354005
169,1188,1771841389.5066028
169,827,1771841389.5720713
169,1193,1771841389.5720713
169,1203,1771841389.6144075
169,1186,1771841389.6672091
169,1185,1771841389.7305744
169,1197,1771841389.8022876
169,1077,1771841389.85749
169,1188,1771841389.85749
170,1190,1771841389.921212
169,1194,1771841389.9844923
169,1185,1771841390.058217
169,1191,1771841390.058217
169,1186,1771841390.1320012
169,1185,1771841390.195254
169,1202,1771841390.195254
169,1192,1771841390.2583947
169,1186,1771841390.3215268
170,1198,1771841390.3846445
169,1189,1771841390.447795
169,1198,1771841390.447795
169,1186,1771841390.5113235
169,1203,1771841390.5745416
169,1189,1771841390.6377692
169,400,1771841390.7011428
169,1191,1771841390.7011428
170,1203,1771841390.772737
169,1185,1771841390.8359396
169,1181,1771841390.890949
169,639,1771841390.9542542
169,1189,1771841390.9542542
169,1183,1771841391.017632
169,1184,1771841391.0810952
170,1181,1771841391.144241
169,1183,1771841391.144241
169,1184,1771841391.2076454
169,1181,1771841391.2709334
169,1181,1771841391.3424208
169,1184,1771841391.397391
169,1203,1771841391.397391
169,1199,1771841391.471003
169,1198,1771841391.52379
170,1186,1771841391.5869944
169,749,1771841391.6587245
169,1206,1771841391.6610136
169,1185,1771841391.7111816
169,1185,1771841391.7622952
169,1181,1771841391.8179348
170,1181,1771841391.8915796
169,1197,1771841391.9340858
169,1194,1771841391.9971845
169,1187,1771841391.9971845
169,1187,1771841392.197594
169,981,1771841392.261017
169,1188,1771841392.261017
169,1191,1771841392.261017
169,1183,1771841392.261017
169,1196,1771841392.3136084
169,1194,1771841392.377166
169,1190,1771841392.440498
169,1200,1771841392.440498
169,1189,1771841392.5119112
169,1194,1771841392.5671465
169,1199,1771841392.630591
169,1176,1771841392.7046726
169,1207,1771841392.7046726
169,1189,1771841392.7577248
169,1181,1771841392.8209078
169,1194,1771841392.8842657
169,265,1771841392.9476974
169,1185,1771841392.9476974
169,1185,1771841393.0219033
169,1180,1771841393.0746694
169,1189,1771841393.1485708
170,950,1771841393.2096448
169,1184,1771841393.20987
169,1194,1771841393.2648163
169,1198,1771841393.328349
169,1180,1771841393.5289974
169,1191,1771841393.5289974
169,566,1771841393.5898154
170,1241,1771841393.5898154
169,1235,1771841393.5898154
169,450,1771841393.6451788
169,1211,1771841393.6451788
170,1211,1771841393.7192876
170,1233,1771841393.7724836
169,1206,1771841393.8357801
170,1331,1771841393.8439133
169,1334,1771841393.8993454
169,1350,1771841393.961666
169,1348,1771841394.0039349
169,1337,1771841394.0673296
169,1421,1771841394.138116
169,419,1771841394.1927707
169,1350,1771841394.1927707
170,1343,1771841394.256125
170,1578,1771841394.319371
169,1090,1771841394.382669
169,926,1771841394.4459963
169,1320,1771841394.4459963
170,1530,1771841394.5090117
169,1326,1771841394.572287
169,1280,1771841394.6461997
169,1307,1771841394.6461997
169,1302,1771841394.747575
169,3827,1771841394.8050222
169,1297,1771841394.8680806
169,1322,1771841394.9313798
169,1335,1771841394.9947793
169,1237,1771841395.0580566
169,1426,1771841395.0580566
169,1745,1771841395.1320434
169,1433,1771841395.1847308
169,1340,1771841395.2478864
169,1381,1771841395.2478864
169,1337,1771841395.332196
169,1329,1771841395.396291
169,753,1771841395.467625
169,1332,1771841395.467625
169,1322,1771841395.5016203
169,1330,1771841395.5650039
169,1336,1771841395.6283717
169,1376,1771841395.691699
169,1370,1771841395.758071
169,1330,1771841395.8107438
170,1319,1771841395.874034
169,1347,1771841395.9375575
169,1319,1771841396.000999
169,768,1771841396.072865
169,1322,1771841396.072865
169,1313,1771841396.1273835
169,1301,1771841396.1989462
170,1296,1771841396.2436683
169,1292,1771841396.30746
169,1282,1771841396.30746
169,1270,1771841396.3711445
169,1268,1771841396.442977
169,1273,1771841396.5062656
169,521,1771841396.5616918
169,1279,1771841396.5616918
169,1278,1771841396.6252708
169,1286,1771841396.6890805
169,1285,1771841396.752579
169,879,1771841396.8160512
169,1289,1771841396.8160512
169,1288,1771841396.8876247
169,1285,1771841396.9429107
169,1284,1771841397.01464
169,1294,1771841397.01464
169,1305,1771841397.0698183
169,1296,1771841397.133338
169,1308,1771841397.197161
169,360,1771841397.2712388
170,1316,1771841397.2712388
169,1305,1771841397.334837
169,1302,1771841397.3877926
169,1299,1771841397.4514222
169,1112,1771841397.525561
169,1308,1771841397.525561
166,1310,1771841397.57861
170,1338,1771841397.6422005
169,1322,1771841397.7057106
169,1314,1771841397.7057106
169,1333,1771841397.7772932
169,1325,1771841397.8323984
169,1307,1771841397.9040294
169,1303,1771841397.9590485
169,1288,1771841397.9590485
169,1286,1771841398.0222871
170,1289,1771841398.0854404
169,1287,1771841398.1488695
169,355,1771841398.2205498
169,1298,1771841398.2205498
169,1295,1771841398.2936852
169,1286,1771841398.3485463
166,538,1771841398.4009788
164,582,1771841398.464052
164,1298,1771841398.464052
164,1301,1771841398.5473785
164,1288,1771841398.5891159
164,1298,1771841398.652024
164,562,1771841398.7153206
164,1300,1771841398.7153206
164,1293,1771841398.778202
166,1300,1771841398.8517096
164,1292,1771841398.9043744
164,1208,1771841398.966905
164,1303,1771841398.966905
164,1306,1771841399.0302057
164,1313,1771841399.0934799
166,1299,1771841399.165739
164,1305,1771841399.165739
166,1309,1771841399.220794
168,1299,1771841399.294752
164,1294,1771841399.347442
164,1291,1771841399.4106314
165,1293,1771841399.4106314
164,1291,1771841399.473916
164,1281,1771841399.5372584
164,1284,1771841399.6006167
164,637,1771841399.6640296
164,1285,1771841399.6640296
164,1284,1771841399.748171
164,1282,1771841399.8109753
164,1280,1771841399.8109753
164,1288,1771841399.87328
164,1281,1771841399.9364624
166,1294,1771841399.9995792
166,1167,1771841400.0712357
166,1286,1771841400.0712357
170,1289,1771841400.126265
165,1283,1771841400.189629
164,1282,1771841400.2531896
164,1288,1771841400.2531896
164,1297,1771841400.3272562
164,1289,1771841400.3803346
164,1280,1771841400.443759
165,1284,1771841400.506804
166,1281,1771841400.506804
164,1282,1771841400.5587857
164,1277,1771841400.6105845
164,1277,1771841400.663274
164,1275,1771841400.726618
164,1276,1771841400.7902775
164,1266,1771841400.8533788
164,1268,1771841400.8533788
164,1261,1771841400.9166658
164,1265,1771841400.980274
164,1274,1771841401.0437434
166,1281,1771841401.1072779
164,1277,1771841401.1072779
164,1275,1771841401.1708784
164,1263,1771841401.2448826
164,1265,1771841401.3061156
167,513,1771841401.3612995
164,1278,1771841401.3612995
164,1274,1771841401.4353187
164,1279,1771841401.4882529
166,1278,1771841401.5522747
164,1172,1771841401.6237907
164,1278,1771841401.6237907
169,1283,1771841401.6791687
164,1294,1771841401.7427955
164,1289,1771841401.81464
164,1296,1771841401.827367
164,1284,1771841401.8695614
169,1287,1771841401.9326272
164,1284,1771841401.9961793
169,1290,1771841402.0594306
165,1293,1771841402.0594306
166,1295,1771841402.1334379
170,1296,1771841402.186205
164,1303,1771841402.2916505
164,1313,1771841402.2916505
164,1438,1771841402.3548675
164,1547,1771841402.3548675
164,1606,1771841402.4179294
169,1604,1771841402.4896061
164,1469,1771841402.5443034
164,489,1771841402.6179655
164,1498,1771841402.6179655
164,1472,1771841402.6706443
164,1319,1771841402.7332723
164,1548,1771841402.7868977
164,1316,1771841402.837749
165,1599,1771841402.8900962
164,1327,1771841402.9510517
166,1334,1771841403.0061173
166,1322,1771841403.0061173
164,1324,1771841403.0696292
164,1585,1771841403.1433728
164,1344,1771841403.1962297
164,1498,1771841403.2595456
164,1470,1771841403.3226712
164,1323,1771841403.3859615
169,1306,1771841403.4493434
169,1281,1771841403.5443027
169,1264,1771841403.5443027
169,1264,1771841403.5972347
169,1257,1771841403.6687074
169,1261,1771841403.6687074
169,1265,1771841403.7237315
169,1251,1771841403.7870457
169,1258,1771841403.8583827
169,634,1771841403.9133608
169,1259,1771841403.9133608
169,1252,1771841403.9769003
164,1258,1771841404.040523
169,1261,1771841404.103187
169,1266,1771841404.16674
169,1268,1771841404.16674
169,1273,1771841404.2299669
169,1292,1771841404.2935152
169,1283,1771841404.365419
169,1287,1771841404.4204595
169,1314,1771841404.4204595
169,1341,1771841404.4945476
169,1399,1771841404.6924405
169,1422,1771841404.7367058
169,1395,1771841404.8000035
169,1390,1771841404.8632832
169,1368,1771841404.9265995
169,1317,1771841404.9265995
169,1296,1771841404.9879363
169,1280,1771841405.0308018
169,1264,1771841405.104518
169,1262,1771841405.1657653
169,1245,1771841405.2208383
169,1270,1771841405.2208383
169,1231,1771841405.2841942
169,1250,1771841405.3476202
169,1251,1771841405.4224637
169,1246,1771841405.4753644
169,1238,1771841405.4753644
169,1253,1771841405.546913
169,1239,1771841405.6019013
169,1272,1771841405.673772
169,422,1771841405.737396
169,1315,1771841405.74103
169,1237,1771841405.7850947
169,1249,1771841405.8482537
169,1238,1771841405.9112866
169,1242,1771841405.975109
169,1239,1771841405.975109
169,1245,1771841406.0383506
170,1248,1771841406.1121826
169,1246,1771841406.1826625
169,1250,1771841406.1826625
169,1254,1771841406.2270346
169,1252,1771841406.2903097
169,1246,1771841406.3535974
169,1257,1771841406.4273088
169,1251,1771841406.4273088
169,1249,1771841406.4882812
169,1249,1771841406.5539832
164,1249,1771841406.604299
169,1251,1771841406.6606488
169,1234,1771841406.7012014
169,1249,1771841406.7539823
170,1260,1771841406.816719
169,1248,1771841406.8905458
169,1234,1771841406.8905458
160,1242,1771841406.95137
169,1239,1771841407.0065746
170,1236,1771841407.0799005
169,1239,1771841407.0799005
169,1243,1771841407.1532729
169,1243,1771841407.2057865
169,1239,1771841407.2555182
169,1239,1771841407.3116179
169,1255,1771841407.37496
169,1253,1771841407.37496
169,1251,1771841407.4594731
169,1254,1771841407.5016723
169,1255,1771841407.5650184
169,684,1771841407.63871
169,1273,1771841407.63871
170,1256,1771841407.6914835
169,1260,1771841407.7547996
169,1267,1771841407.8179593
169,1127,1771841407.881202
169,1250,1771841407.881202
170,1257,1771841407.9445415
169,1261,1771841408.0082636
169,1257,1771841408.0718973
169,1247,1771841408.0718973
169,1258,1771841408.1354387
169,1268,1771841408.1987123
164,1254,1771841408.27018
164,1249,1771841408.3260226
169,1239,1771841408.3260226
169,1235,1771841408.3895419
169,1258,1771841408.4613783
169,1240,1771841408.516654
169,1122,1771841408.5884755
169,1245,1771841408.5884755
161,1243,1771841408.6437328
169,1244,1771841408.7064621
170,1244,1771841408.8529055
165,1250,1771841408.8529055
169,1248,1771841408.8951447
169,1240,1771841408.8951447
169,1254,1771841408.958005
169,1255,1771841409.021572
169,1264,1771841409.021572
169,1259,1771841409.0851355
169,1230,1771841409.1487844
169,1225,1771841409.2124164
169,478,1771841409.286511
169,1227,1771841409.286511
169,1228,1771841409.3499615
169,1254,1771841409.4017477
170,1232,1771841409.4502487
169,1257,1771841409.507788
169,1236,1771841409.558437
169,1247,1771841409.6134992
169,299,1771841409.685026
169,1248,1771841409.685026
169,1239,1771841409.7400901
169,1240,1771841409.803213
169,1240,1771841409.9720685
169,1237,1771841409.9720685
169,1239,1771841410.0354705
169,1242,1771841410.0354705
169,1238,1771841410.0354705
164,1237,1771841410.0988219
169,1245,1771841410.1726365
169,1238,1771841410.2253644
169,1232,1771841410.2253644
170,1236,1771841410.288068
170,1238,1771841410.3618944
170,1236,1771841410.414297
169,731,1771841410.4775229
169,1235,1771841410.4775229
169,1239,1771841410.5196738
169,1242,1771841410.5828598
170,1234,1771841410.6669848
169,1231,1771841410.7090554
170,1245,1771841410.7718742
169,1247,1771841410.7718742
169,1247,1771841410.8455265
169,1234,1771841410.8981328
169,1242,1771841410.9614563
169,1244,1771841411.0329795
169,1241,1771841411.0329795
169,1244,1771841411.0879781
169,1238,1771841411.1725721
170,1083,1771841411.214744
169,785,1771841411.2779849
169,1239,1771841411.2779849
169,1240,1771841411.349762
169,1235,1771841411.4047613
169,1243,1771841411.4680371
169,1233,1771841411.4680371
170,1239,1771841411.541994
166,1244,1771841411.6029317
169,1232,1771841411.6598222
170,1245,1771841411.7188077
169,1235,1771841411.7816668
169,1233,1771841411.7816668
169,1241,1771841411.8530483
169,1235,1771841411.9077709
169,1239,1771841411.971105
169,1252,1771841411.9816663
169,1235,1771841412.0347095
165,1239,1771841412.0982065
169,1240,1771841412.1697292
169,402,1771841412.2249331
169,1239,1771841412.2249331
169,1234,1771841412.288323
169,1230,1771841412.3599784
170,1235,1771841412.4232209
169,1052,1771841412.4786694
169,1240,1771841412.4786694
169,1236,1771841412.5420768
169,1240,1771841412.6055658
169,1230,1771841412.6689577
169,1240,1771841412.6689577
170,1235,1771841412.7322938
169,1250,1771841412.7953372
169,1236,1771841412.8693042
169,1240,1771841412.9222522
169,1235,1771841412.9222522
169,1236,1771841412.9857516
165,1235,1771841413.0493946
169,1247,1771841413.1126213
169,1236,1771841413.1840725
169,1233,1771841413.1840725
169,1240,1771841413.239289
170,1244,1771841413.3110425
169,1243,1771841413.3664181
169,762,1771841413.440389
169,1244,1771841413.440389
169,1231,1771841413.501607
169,1240,1771841413.556937
170,1236,1771841413.6204612
169,1240,1771841413.683967
169,1235,1771841413.683967
169,1234,1771841413.7475157
169,1236,1771841413.8122509
169,1239,1771841413.8728988
169,1113,1771841413.925241
169,1235,1771841413.925241
169,1240,1771841413.996725
169,1239,1771841414.040932
169,1252,1771841414.1041572
169,1236,1771841414.1675239
169,934,1771841414.2307186
169,1240,1771841414.2307186
169,1235,1771841414.3045375
166,1241,1771841414.3573651
165,1231,1771841414.4206283
172,1235,1771841414.4206283
169,1232,1771841414.483666
165,1237,1771841414.5465648
165,1235,1771841414.6177316
165,1241,1771841414.6727855
165,1244,1771841414.6727855
165,1231,1771841414.7360785
165,1241,1771841414.7993665
166,1235,1771841414.8621137
165,1248,1771841414.933727
167,1231,1771841414.933727
165,1237,1771841414.9887755
165,1241,1771841415.052092
165,1235,1771841415.1259594
165,1235,1771841415.1259594
165,1237,1771841415.178481
165,1236,1771841415.242336
165,1240,1771841415.305674
170,1232,1771841415.369047
165,1125,1771841415.432359
165,1235,1771841415.432359
165,1242,1771841415.5061321
165,1236,1771841415.5588756
165,1232,1771841415.6224294
165,1231,1771841415.6224294
165,1230,1771841415.685713
167,1235,1771841415.7696724
165,1232,1771841415.8137078
165,251,1771841415.876845
165,1236,1771841415.876845
165,1236,1771841415.9484048
166,1243,1771841416.0031645
165,1237,1771841416.06723
165,1235,1771841416.1187809
169,1232,1771841416.1689634
169,519,1771841416.2243288
165,1240,1771841416.2243288
169,1230,1771841416.2878757
165,1236,1771841416.3599424
165,1245,1771841416.4151244
165,536,1771841416.4868813
165,1235,1771841416.4868813
169,1239,1771841416.550496
165,1245,1771841416.61629
170,1232,1771841416.6797473
165,1237,1771841416.6797473
165,1237,1771841416.7328303
165,1240,1771841416.7963765
165,1240,1771841416.8595743
170,1245,1771841416.9314108
170,1232,1771841416.933693
169,1240,1771841416.9866352
165,1235,1771841417.050099
166,1240,1771841417.1134686
165,1231,1771841417.185299
165,1241,1771841417.185299
165,598,1771841417.240742
169,1245,1771841417.3042428
169,577,1771841417.3786156
165,250,1771841417.3786156
165,258,1771841417.431442
165,223,1771841417.4948945
165,223,1771841417.5584037
165,222,1771841417.621971
165,220,1771841417.621971
165,213,1771841417.6939507
165,229,1771841417.759521
165,243,1771841417.8123062
169,218,1771841417.875659
165,219,1771841417.875659
165,221,1771841417.9393709
165,1244,1771841418.0136893
166,1239,1771841418.0670009
165,443,1771841418.1303816
165,216,1771841418.1303816
169,207,1771841418.2019818
165,217,1771841418.2581084
169,1245,1771841418.3061614
169,238,1771841418.36137
165,217,1771841418.4119432
169,195,1771841418.4771948
165,186,1771841418.4771948
166,176,1771841418.540437
165,462,1771841418.611987
165,1239,1771841418.6751978
165,887,1771841418.730296
165,1238,1771841418.730296
166,476,1771841418.7936296
152,483,1771841418.856464
423,485,1771841418.930395
1543,297,1771841418.938626
90,1235,1771841419.088603
90,1237,1771841419.1601543
100,1250,1771841419.215207
102,1249,1771841419.27852
150,1238,1771841419.341721
182,1249,1771841419.341721
178,1235,1771841419.4051163
94,1240,1771841419.4684358
71,1237,1771841419.5317461
85,578,1771841419.5950966
66,1236,1771841419.5950966
66,1250,1771841419.6584003
68,1242,1771841419.7300854
67,1237,1771841419.7849317
82,1181,1771841419.8585644
79,1240,1771841419.8585644
156,531,1771841419.9194129
103,530,1771841419.9742632
169,532,1771841420.1622066
169,533,1771841420.1622066
169,1252,1771841420.21711
160,1242,1771841420.2173436
166,1239,1771841420.2173436
160,1239,1771841420.2700193
169,1239,1771841420.3335185
166,1233,1771841420.405057
169,1237,1771841420.405057
169,1251,1771841420.4598596
169,149,1771841420.533285
169,1268,1771841420.5837653
170,125,1771841420.6483579
169,138,1771841420.6483579
169,140,1771841420.7036488
169,126,1771841420.7751813
169,135,1771841420.8299012
169,814,1771841420.8929224
169,954,1771841420.8929224
169,1281,1771841420.9559946
169,130,1771841421.019058
169,1257,1771841421.0825841
169,1176,1771841421.146209
170,1250,1771841421.146209
169,1235,1771841421.217923
169,1230,1771841421.2837348
169,1244,1771841421.3898232
169,1243,1771841421.3898232
169,1234,1771841421.4424906
170,1253,1771841421.4424906
169,1230,1771841421.5059698
169,1230,1771841421.5799024
169,1240,1771841421.6325
169,1230,1771841421.6325
169,1238,1771841421.7912395
169,1241,1771841421.8516352
169,1231,1771841421.8517632
166,1240,1771841421.8517632
169,1245,1771841421.9068189
169,1234,1771841421.9784243
170,1236,1771841422.033234
169,1239,1771841422.033234
164,1231,1771841422.1052525
164,1234,1771841422.1602013
164,1240,1771841422.2234824
167,1247,1771841422.2866662
164,1235,1771841422.2866662
166,1244,1771841422.3606763
169,1239,1771841422.4134333
174,1240,1771841422.476433
291,1254,1771841422.5397224
294,1240,1771841422.5397224
292,1248,1771841422.602904
284,1243,1771841422.6637554
284,1237,1771841422.7287924
284,523,1771841422.7815294
285,1146,1771841422.844523
293,1246,1771841422.844523
293,1240,1771841422.9185317
293,1234,1771841422.9713342
292,1241,1771841423.0345216
292,1234,1771841423.0345216
292,1234,1771841423.0953748
292,1237,1771841423.1394038
292,1231,1771841423.211058
283,1229,1771841423.2767212
275,1241,1771841423.3290465
270,917,1771841423.3923442
271,773,1771841423.3923442
273,764,1771841423.455728
272,757,1771841423.5190253
272,775,1771841423.5825198
272,762,1771841423.5825198
273,762,1771841423.645899
267,1235,1771841423.70902
266,1230,1771841423.7830164
263,745,1771841423.8458338
264,766,1771841423.8458338
263,749,1771841423.898521
263,758,1771841423.9619904
263,1248,1771841424.0252726
263,373,1771841424.088932
267,1234,1771841424.088932
268,1226,1771841424.1524842
268,1225,1771841424.216081
268,1234,1771841424.2902544
267,1234,1771841424.2902544
267,1225,1771841424.34316
263,1229,1771841424.4067059
267,1238,1771841424.4784613
267,1229,1771841424.533533
267,1231,1771841424.533533
269,1230,1771841424.596946
264,1251,1771841424.660195
267,1228,1771841424.7341254
267,383,1771841424.7870743
265,1235,1771841424.7870743
267,1229,1771841424.8499281
262,1240,1771841424.9257023
268,1233,1771841424.9772463
268,612,1771841425.0512884
268,1239,1771841425.0512884
267,1232,1771841425.1045094
268,1228,1771841425.1767504
267,1227,1771841425.2721674
268,1226,1771841425.2721674
267,1233,1771841425.3166308
268,1242,1771841425.3801522
267,1115,1771841425.5792737
267,1230,1771841425.5792737
268,1235,1771841425.6343105
268,1229,1771841425.6343105
267,1230,1771841425.6343105
268,1235,1771841425.6343105
268,1232,1771841425.7863178
269,1231,1771841425.8385906
267,1238,1771841425.8385906
267,1239,1771841425.8385906
269,1231,1771841425.9018545
269,1230,1771841425.9653444
268,1234,1771841426.0379832
268,933,1771841426.0935786
267,1232,1771841426.0935786
268,1232,1771841426.165055
268,1237,1771841426.2200634
268,1235,1771841426.2938976
268,1239,1771841426.2938976
268,1228,1771841426.3466315
269,1232,1771841426.4099092
269,1240,1771841426.4731684
267,1230,1771841426.536477
267,1234,1771841426.536477
269,1231,1771841426.6104226
266,1237,1771841426.6631944
267,1234,1771841426.7475612
267,1234,1771841426.7475612
268,1251,1771841426.8107638
267,1230,1771841426.8740273
