X_mm,Y_mm,Timestamp
247,441,1771845118.2540307
258,439,1771845118.3192852
259,437,1771845118.3192852
248,436,1771845118.382474
249,432,1771845118.4460394
404,430,1771845118.4983766
400,427,1771845118.5614574
268,427,1771845118.5614574
255,423,1771845118.646024
258,422,1771845118.7093875
404,418,1771845118.7093875
403,416,1771845118.7808833
246,415,1771845118.8359256
240,411,1771845118.907288
244,409,1771845118.907288
236,408,1771845118.9732244
239,406,1771845119.032345
235,402,1771845119.0889132
235,400,1771845119.1523442
234,399,1771845119.1523442
234,397,1771845119.2157686
234,393,1771845119.2786083
236,392,1771845119.349902
243,394,1771845119.413165
242,388,1771845119.413165
248,389,1771845119.4788828
256,383,1771845119.5313897
280,381,1771845119.6029816
280,378,1771845119.676198
278,376,1771845119.676198
274,373,1771845119.7208133
273,370,1771845119.783485
264,369,1771845119.845531
260,365,1771845119.9643676
251,364,1771845119.9643676
250,362,1771845120.0252235
246,360,1771845120.0252235
252,357,1771845120.090635
252,355,1771845120.1433723
255,353,1771845120.2066905
263,351,1771845120.2066905
264,348,1771845122.0814466
246,279,1771845122.155361
241,343,1771845122.155361
243,341,1771845122.155361
251,339,1771845122.155361
267,337,1771845122.155361
270,334,1771845122.155361
250,332,1771845122.155361
247,330,1771845122.155361
251,327,1771845122.155361
271,325,1771845122.155361
284,323,1771845122.155361
265,322,1771845122.155361
254,320,1771845122.155361
253,317,1771845122.155361
271,314,1771845122.155361
549,315,1771845122.155361
295,309,1771845122.155361
274,307,1771845122.155361
263,309,1771845122.155361
264,302,1771845122.155361
276,301,1771845122.155361
405,297,1771845122.155361
286,297,1771845122.155361
283,297,1771845122.155361
298,291,1771845122.155361
405,288,1771845122.155361
290,290,1771845122.155361
287,284,1771845122.155361
292,281,1771845122.155361
405,279,1771845122.155361
408,282,1771845122.155361
285,276,1771845122.155361
295,274,1771845122.155361
408,271,1771845122.155361
305,269,1771845122.155361
293,267,1771845122.155361
425,264,1771845122.155361
409,260,1771845122.229454
284,259,1771845122.229454
159,257,1771845122.3864172
291,254,1771845122.3864172
567,253,1771845122.3864172
119,249,1771845122.4386995
276,248,1771845122.4911363
272,250,1771845122.5626006
268,243,1771845122.5627356
264,245,1771845122.6178298
265,239,1771845122.7869368
260,237,1771845122.7869368
261,233,1771845122.7869368
261,231,1771845122.8609278
266,229,1771845122.921981
262,230,1771845122.921981
257,225,1771845122.9770694
256,227,1771845123.0510433
257,221,1771845123.1883273
258,217,1771845123.1883273
254,216,1771845123.1883273
257,214,1771845123.2412255
257,211,1771845123.2937572
259,207,1771845123.357066
259,209,1771845123.365127
260,203,1771845123.4204097
259,201,1771845123.4917815
259,200,1771845123.5888257
259,202,1771845123.5888257
257,195,1771845123.6522791
259,192,1771845123.7156386
259,189,1771845123.7156386
260,188,1771845123.779094
257,186,1771845123.8481357
253,184,1771845123.9378717
258,184,1771845123.9378717
253,183,1771845123.990774
255,183,1771845124.064662
256,186,1771845124.064662
254,188,1771845124.1173806
258,190,1771845124.1911352
258,191,1771845124.256358
258,195,1771845124.3154316
259,195,1771845124.3154316
258,199,1771845124.3706746
258,202,1771845124.4341621
257,204,1771845124.5055227
257,210,1771845124.5606306
259,208,1771845124.5606306
260,209,1771845124.6239896
258,213,1771845124.6874223
257,220,1771845124.7508554
257,222,1771845124.8349135
257,220,1771845124.8349135
258,221,1771845124.8769453
258,225,1771845124.948083
256,231,1771845125.013917
258,229,1771845125.0667872
262,230,1771845125.0750895
262,233,1771845125.1384218
261,235,1771845125.2019057
261,241,1771845125.256703
265,244,1771845125.2672217
268,243,1771845125.3093827
268,246,1771845125.3726697
272,252,1771845125.43369
282,250,1771845125.4994502
306,252,1771845125.5624354
567,255,1771845125.5624354
599,257,1771845125.6340387
189,258,1771845125.6656868
281,260,1771845125.731293
266,264,1771845125.7941883
416,266,1771845125.8470492
299,271,1771845125.9103992
301,271,1771845125.9103992
416,273,1771845125.992638
308,274,1771845126.037337
287,276,1771845126.1007857
304,278,1771845126.164015
409,285,1771845126.164015
298,283,1771845126.2355878
282,287,1771845126.3005369
286,289,1771845126.3615324
403,291,1771845126.416114
309,294,1771845126.416114
286,295,1771845126.4855747
294,301,1771845126.540805
303,301,1771845126.5956998
416,303,1771845126.6483684
271,304,1771845126.719894
268,306,1771845126.719894
271,309,1771845126.7751153
292,311,1771845126.8391047
475,313,1771845126.9026253
515,320,1771845126.9663162
263,322,1771845126.9663162
255,320,1771845127.0401502
265,324,1771845127.1011271
279,325,1771845127.1561837
279,328,1771845127.219072
249,331,1771845127.219072
250,333,1771845127.2926154
249,334,1771845127.3453646
267,336,1771845127.408752
271,340,1771845127.4193559
259,341,1771845127.4615312
251,343,1771845127.5247197
248,345,1771845127.58816
246,352,1771845127.640993
262,350,1771845127.704464
265,353,1771845127.7783327
261,355,1771845127.7783327
257,355,1771845127.8309374
248,359,1771845127.894233
249,360,1771845127.9574509
251,364,1771845128.0212626
251,366,1771845128.0212626
260,368,1771845128.0843406
260,370,1771845128.1559455
268,373,1771845128.2506444
271,375,1771845128.2507446
276,378,1771845128.3055406
276,357,1771845128.3055406
280,382,1771845128.366589
282,383,1771845128.421457
249,386,1771845128.5041907
240,389,1771845128.548055
242,390,1771845128.610866
236,394,1771845128.610866
234,396,1771845128.6735795
236,398,1771845128.7155278
236,401,1771845128.786923
234,403,1771845128.8526146
235,404,1771845128.9051244
235,220,1771845128.9687421
238,410,1771845128.9687421
236,412,1771845129.0324562
240,415,1771845129.0852714
244,416,1771845129.148041
404,422,1771845129.20819
403,420,1771845129.2708797
399,427,1771845129.2708797
254,426,1771845129.3252654
259,427,1771845129.3880308
281,429,1771845129.4619968
404,361,1771845129.515325
249,434,1771845129.515325
252,436,1771845129.5779693
253,440,1771845129.652066
253,442,1771845129.7239923
248,445,1771845129.768106
240,447,1771845129.768106
246,453,1771845129.839228
417,450,1771845129.898879
260,454,1771845129.953975
256,456,1771845130.0174484
247,458,1771845130.0174484
277,461,1771845130.069969
287,462,1771845130.1121635
282,464,1771845130.1730623
261,466,1771845130.2387083
248,469,1771845130.2679732
254,467,1771845130.3205187
256,475,1771845130.3753607
269,472,1771845130.4491441
265,478,1771845130.51252
253,480,1771845130.5653417
252,482,1771845130.5735037
252,485,1771845130.6369774
180,487,1771845130.7025857
250,489,1771845130.7657611
247,493,1771845130.8288395
243,494,1771845130.8288395
243,496,1771845130.8709197
247,500,1771845130.933472
243,501,1771845130.9943807
240,499,1771845131.0467231
243,506,1771845131.1101487
243,505,1771845131.1735642
239,510,1771845131.1735642
239,512,1771845131.2499073
240,515,1771845131.3129344
240,513,1771845131.384529
240,515,1771845131.384529
245,518,1771845131.439623
243,524,1771845131.5030124
245,522,1771845131.574691
243,528,1771845131.574691
240,531,1771845131.6403253
238,533,1771845131.6929338
240,536,1771845131.756249
240,331,1771845131.8278008
240,540,1771845131.8278008
239,542,1771845131.893465
240,541,1771845131.9462671
239,543,1771845132.0177906
245,545,1771845132.1127527
244,546,1771845132.1127527
244,554,1771845132.1570725
245,242,1771845132.2417157
244,559,1771845132.2417157
240,559,1771845132.3045468
240,559,1771845132.378154
245,560,1771845132.378154
245,563,1771845132.4309554
240,569,1771845132.4940062
241,568,1771845132.5568945
240,571,1771845132.6285243
241,573,1771845132.6285243
238,575,1771845132.6941898
236,582,1771845132.7469223
235,580,1771845132.8103669
236,582,1771845132.8736475
239,584,1771845132.8736475
238,587,1771845132.9475176
240,589,1771845132.9684253
239,595,1771845133.01018
243,594,1771845133.0767288
243,596,1771845133.1382256
246,598,1771845133.1780505
249,599,1771845133.2412524
256,603,1771845133.3041186
256,604,1771845133.3860087
261,606,1771845133.386161
259,614,1771845133.4313233
273,612,1771845133.5028274
276,618,1771845133.5580425
288,612,1771845133.64018
305,619,1771845133.64018
414,625,1771845133.684753
412,622,1771845133.7481663
279,626,1771845133.8219671
274,628,1771845133.822137
264,629,1771845133.8749144
266,635,1771845133.9383242
266,635,1771845134.0016656
270,637,1771845134.0734901
265,640,1771845134.0734901
264,641,1771845134.1369762
265,648,1771845134.2029486
265,651,1771845134.2556436
269,506,1771845134.3188872
266,650,1771845134.3188872
265,652,1771845134.3822856
266,654,1771845134.4456594
266,657,1771845134.5090024
264,663,1771845134.5090024
262,661,1771845134.5725195
263,669,1771845134.6465607
265,670,1771845134.709773
269,634,1771845134.7704983
269,675,1771845134.7810366
270,677,1771845134.8469267
269,675,1771845134.8575158
265,677,1771845134.9102416
264,678,1771845134.9843163
264,678,1771845135.0480974
264,682,1771845135.1218448
265,681,1771845135.12198
264,675,1771845135.172485
272,674,1771845135.2274516
269,675,1771845135.2900953
269,670,1771845135.3520656
267,670,1771845135.4151673
266,664,1771845135.4233253
263,663,1771845135.478321
265,660,1771845135.5522916
263,661,1771845135.6157277
260,658,1771845135.6157277
265,652,1771845135.6684427
263,651,1771845135.731641
265,649,1771845135.8032477
268,651,1771845135.8666728
268,648,1771845135.8689582
267,641,1771845135.9300523
265,638,1771845136.0061476
267,636,1771845136.048423
261,638,1771845136.1184182
270,633,1771845136.1184182
264,629,1771845136.175513
266,628,1771845136.2471242
274,630,1771845136.3101618
278,550,1771845136.3734024
412,624,1771845136.3734024
420,622,1771845136.4283085
306,617,1771845136.4917789
288,614,1771845136.5550961
281,612,1771845136.618435
273,610,1771845136.618435
259,612,1771845136.6815557
261,604,1771845136.744755
257,601,1771845136.8081417
251,600,1771845136.8081417
246,602,1771845136.8714697
242,600,1771845136.9347768
245,592,1771845136.998285
243,591,1771845137.0612767
239,589,1771845137.0612767
239,587,1771845137.124758
239,589,1771845137.164895
239,586,1771845137.2198553
236,578,1771845137.2721891
235,580,1771845137.3436394
241,575,1771845137.3985949
240,572,1771845137.4619787
241,570,1771845137.4619787
238,572,1771845137.5139115
241,570,1771845137.5645893
245,568,1771845137.6279955
245,564,1771845137.6908138
239,563,1771845137.7459042
241,557,1771845137.808944
239,554,1771845137.808944
241,551,1771845137.8724532
244,554,1771845137.9356022
244,547,1771845137.9989262
245,549,1771845138.0622952
245,541,1771845138.0622952
243,545,1771845138.1257696
244,537,1771845138.189176
239,536,1771845138.2524118
240,260,1771845138.326494
239,531,1771845138.326494
239,529,1771845138.387263
240,530,1771845138.473494
239,528,1771845138.473494
243,526,1771845138.5343223
243,524,1771845138.5895154
245,517,1771845138.6530244
243,230,1771845138.7165184
240,513,1771845138.7165184
240,515,1771845138.7796404
239,513,1771845138.8495114
239,510,1771845138.905946
239,370,1771845138.9776907
239,507,1771845138.9776907
240,503,1771845139.043507
245,497,1771845139.0963738
245,499,1771845139.168038
243,498,1771845139.170332
245,490,1771845139.2311785
242,493,1771845139.2856915
247,491,1771845139.3490665
250,483,1771845139.422781
262,485,1771845139.422781
253,482,1771845139.483775
252,482,1771845139.5497832
250,478,1771845139.6025066
263,475,1771845139.6742058
269,473,1771845139.6742058
257,472,1771845139.7296944
252,468,1771845139.7917054
252,468,1771845139.8442736
262,464,1771845139.8984642
282,461,1771845139.9535816
285,459,1771845140.0144315
257,458,1771845140.0694842
250,455,1771845140.0694842
253,452,1771845140.1415474
262,450,1771845140.202351
409,448,1771845140.259658
246,447,1771845140.259658
243,443,1771845140.3230085
250,441,1771845140.3866374
253,439,1771845140.4500535
253,436,1771845140.5135288
254,434,1771845140.5135288
248,433,1771845140.5850282
404,429,1771845140.6484768
280,428,1771845140.6613107
258,426,1771845140.7535558
193,422,1771845140.8080826
400,421,1771845140.8823416
402,419,1771845140.8823416
403,415,1771845140.9434204
246,413,1771845141.0067277
240,416,1771845141.0802155
236,409,1771845141.0802155
240,406,1771845141.132974
240,404,1771845141.1963737
236,403,1771845141.2594116
234,276,1771845141.3248131
235,397,1771845141.3248131
236,394,1771845141.3775957
217,394,1771845141.4513845
236,391,1771845141.5118709
242,389,1771845141.567296
239,385,1771845141.567296
248,383,1771845141.6306689
264,381,1771845141.6941388
282,380,1771845141.7574973
277,378,1771845141.8209329
273,375,1771845141.8209329
274,373,1771845141.8842254
267,371,1771845141.9474964
259,368,1771845142.010016
255,365,1771845142.0734506
251,364,1771845142.0734506
251,362,1771845142.1256647
247,358,1771845142.188643
248,361,1771845142.2515752
253,353,1771845142.3231657
261,352,1771845142.3253803
263,350,1771845142.3781545
258,348,1771845142.4498384
246,346,1771845142.504645
245,343,1771845142.568014
243,341,1771845142.568014
259,338,1771845142.6314304
273,340,1771845142.6947436
266,335,1771845142.7684665
249,332,1771845142.7685947
251,329,1771845142.831865
250,327,1771845142.8952465
279,325,1771845142.958429
279,324,1771845143.0217285
267,324,1771845143.0217285
254,319,1771845143.0748916
259,320,1771845143.1382697
515,313,1771845143.2017274
553,311,1771845143.2730525
291,310,1771845143.2730525
270,306,1771845143.336355
263,304,1771845143.391478
272,302,1771845143.4632087
413,299,1771845143.526134
303,298,1771845143.526134
290,295,1771845143.5809174
294,292,1771845143.6442008
408,291,1771845143.71589
405,288,1771845143.7706633
286,286,1771845143.7706633
285,283,1771845143.8342302
295,282,1771845143.897647
408,279,1771845143.960866
291,276,1771845144.024236
286,275,1771845144.024236
401,271,1771845144.0959122
413,269,1771845144.169097
301,268,1771845144.2321615
298,264,1771845144.2342212
417,263,1771845144.2868328
811,264,1771845144.3391912
125,259,1771845144.3920238
286,255,1771845144.455552
604,254,1771845144.5181108
572,250,1771845144.5181108
293,248,1771845144.589712
235,247,1771845144.6450503
272,245,1771845144.7167068
268,243,1771845144.7717104
269,239,1771845144.7717104
265,238,1771845144.8537042
260,239,1771845144.9062505
260,233,1771845144.9615927
260,235,1771845145.0355809
262,229,1771845145.0355809
259,227,1771845145.0890179
256,229,1771845145.1523948
256,222,1771845145.224141
261,220,1771845145.224141
258,217,1771845145.2892973
253,220,1771845145.3419552
253,213,1771845145.405126
259,209,1771845145.468603
259,208,1771845145.468603
260,205,1771845145.5320914
259,204,1771845145.5954857
257,205,1771845145.667202
257,199,1771845145.6673408
257,197,1771845145.7306163
259,199,1771845145.785753
257,193,1771845145.859846
259,189,1771845145.9232152
258,186,1771845145.9232152
256,188,1771845145.997062
255,183,1771845146.068759
259,183,1771845146.068759
259,184,1771845146.1239097
260,184,1771845146.227389
253,186,1771845146.280117
257,188,1771845146.280117
263,191,1771845146.3350875
259,193,1771845146.3954487
259,195,1771845146.458855
259,197,1771845146.5114932
260,200,1771845146.5661898
257,202,1771845146.5661898
258,204,1771845146.637772
257,211,1771845146.6929636
257,209,1771845146.7642727
257,211,1771845146.7642727
259,214,1771845146.8195047
258,220,1771845146.8829768
254,221,1771845146.946382
258,219,1771845147.0096815
262,222,1771845147.0096815
256,229,1771845147.0837376
256,227,1771845147.1471965
261,230,1771845147.2001126
264,232,1771845147.2732506
260,234,1771845147.273361
263,235,1771845147.334331
265,239,1771845147.3895912
264,241,1771845147.4606137
268,244,1771845147.5365465
268,246,1771845147.5365465
273,247,1771845147.5895512
276,251,1771845147.6529498
314,253,1771845147.7056901
575,259,1771845147.7795925
290,258,1771845147.7795925
278,260,1771845147.8429766
282,261,1771845147.9044323
410,263,1771845147.9676628
423,265,1771845147.9676628
294,268,1771845148.0226474
304,270,1771845148.0860894
410,272,1771845148.1575167
295,276,1771845148.2204893
285,282,1771845148.2204893
405,279,1771845148.2750936
405,281,1771845148.3383944
291,285,1771845148.4125366
286,287,1771845148.4652333
290,290,1771845148.4652333
405,291,1771845148.5283167
296,294,1771845148.5904803
283,295,1771845148.6399524
288,299,1771845148.6856363
408,300,1771845148.7679262
277,302,1771845148.7679262
264,304,1771845148.8227777
262,306,1771845148.8853297
271,309,1771845148.948549
295,311,1771845149.0118332
553,314,1771845149.0118332
273,316,1771845149.0859103
256,318,1771845149.138816
254,321,1771845149.2021887
265,327,1771845149.2757843
280,325,1771845149.2757843
275,327,1771845149.32858
250,330,1771845149.3921883
246,332,1771845149.4554446
249,336,1771845149.540218
267,337,1771845149.540218
272,339,1771845149.6035063
251,341,1771845149.685573
241,344,1771845149.685573
244,346,1771845149.7383108
247,349,1771845149.8011577
267,350,1771845149.8453913
265,353,1771845149.9021251
257,353,1771845149.9550061
252,357,1771845150.0183308
251,360,1771845150.0183308
247,362,1771845150.081702
250,364,1771845150.155643
251,367,1771845150.219031
256,298,1771845150.2820885
262,371,1771845150.2820885
270,378,1771845150.3347821
272,376,1771845150.4170961
272,197,1771845150.461553
272,381,1771845150.5248344
280,383,1771845150.5248344
261,385,1771845150.5881844
248,386,1771845150.6515815
243,390,1771845150.7149837
242,392,1771845150.7149837
233,394,1771845150.7860746
236,397,1771845150.8416126
236,397,1771845150.8937078
235,400,1771845150.9859567
236,403,1771845150.9859567
233,406,1771845151.0407276
236,407,1771845151.1121755
239,415,1771845151.1753106
236,411,1771845151.1775482
241,414,1771845151.2402153
213,416,1771845151.2926936
407,420,1771845151.3560412
404,421,1771845151.4298317
259,423,1771845151.4298317
255,431,1771845151.4825425
265,428,1771845151.5566423
400,432,1771845151.6193764
404,432,1771845151.680118
249,435,1771845151.680118
250,441,1771845151.7352414
252,441,1771845151.8068147
249,443,1771845151.8619843
251,444,1771845151.9251947
243,446,1771845151.9251947
313,450,1771845151.9887118
277,452,1771845152.0521002
257,454,1771845152.1154976
257,457,1771845152.1788762
250,458,1771845152.1788762
283,460,1771845152.252658
291,462,1771845152.3050377
272,466,1771845152.3789196
256,468,1771845152.3789196
248,469,1771845152.442093
252,469,1771845152.4948146
264,475,1771845152.5791926
269,476,1771845152.6297076
262,478,1771845152.6297076
247,478,1771845152.7276137
253,483,1771845152.7910206
261,486,1771845152.7910206
265,484,1771845152.8627594
253,490,1771845152.9178529
248,488,1771845152.9178529
245,494,1771845152.981052
244,493,1771845153.0438285
243,499,1771845153.0965407
245,501,1771845153.158065
239,505,1771845153.2307923
243,507,1771845153.2828221
243,504,1771845153.2829156
245,507,1771845153.3463702
239,514,1771845153.4011455
239,515,1771845153.4753299
240,514,1771845153.4753299
239,520,1771845153.5280523
245,522,1771845153.6019516
243,525,1771845153.6548324
244,523,1771845153.7265222
245,529,1771845153.7265222
238,527,1771845153.7814362
239,534,1771845153.8534064
240,532,1771845153.908527
240,402,1771845153.9719393
243,541,1771845153.9719393
240,539,1771845154.0458899
239,545,1771845154.0987337
245,543,1771845154.1704621
245,550,1771845154.1704621
242,552,1771845154.2254822
244,554,1771845154.2965004
245,551,1771845154.3514578
241,559,1771845154.414867
239,561,1771845154.414867
239,564,1771845154.4676633
245,564,1771845154.5179682
245,564,1771845154.5807166
245,570,1771845154.6247993
238,569,1771845154.6966646
241,574,1771845154.759962
240,573,1771845154.8230515
240,578,1771845154.8254561
241,576,1771845154.886571
143,584,1771845154.9520168
236,581,1771845155.0150073
240,588,1771845155.078334
241,586,1771845155.078334
239,589,1771845155.1309834
240,595,1771845155.194311
243,598,1771845155.270427
245,595,1771845155.3307838
247,603,1771845155.3307838
249,601,1771845155.3835123
256,603,1771845155.444206
257,604,1771845155.499066
262,606,1771845155.5708058
260,609,1771845155.5708058
272,616,1771845155.633916
280,615,1771845155.6654906
297,621,1771845155.7181993
305,622,1771845155.7733066
416,620,1771845155.8359377
416,627,1771845155.9077454
280,625,1771845155.962825
272,627,1771845155.962825
266,634,1771845156.0261197
264,633,1771845156.1077588
267,639,1771845156.1603193
271,513,1771845156.2148783
265,644,1771845156.2148783
267,641,1771845156.2884505
263,649,1771845156.3412776
265,647,1771845156.436218
265,653,1771845156.436218
266,650,1771845156.4890182
266,657,1771845156.5589068
266,655,1771845156.623989
266,661,1771845156.623989
261,659,1771845156.679142
262,666,1771845156.7423856
265,664,1771845156.8053668
265,354,1771845156.8978603
268,675,1771845156.898095
199,671,1771845156.9320416
269,677,1771845156.9954305
268,676,1771845157.0906734
270,682,1771845157.143457
263,680,1771845157.1540132
263,679,1771845157.2173755
266,326,1771845157.2803562
264,681,1771845157.2803562
263,675,1771845157.3436081
269,672,1771845157.4067025
270,674,1771845157.4586847
270,668,1771845157.532158
270,670,1771845157.532158
265,667,1771845157.6033425
262,665,1771845157.6687837
262,658,1771845157.6687837
263,657,1771845157.7321706
265,654,1771845157.7955763
265,652,1771845157.858934
265,649,1771845157.9282718
265,649,1771845157.9282718
268,646,1771845157.994219
265,644,1771845158.0492415
265,641,1771845158.11271
267,638,1771845158.11271
264,637,1771845158.1760755
264,635,1771845158.239416
264,633,1771845158.3111005
264,293,1771845158.3657606
264,628,1771845158.3657606
272,624,1771845158.4375188
284,625,1771845158.5010693
411,621,1771845158.5138571
416,619,1771845158.5667486
302,619,1771845158.6195772
290,613,1771845158.68289
277,614,1771845158.7461877
264,609,1771845158.8098094
259,607,1771845158.881488
256,609,1771845158.881488
257,601,1771845158.9449255
251,604,1771845159.007896
246,598,1771845159.083905
243,598,1771845159.083905
245,596,1771845159.126177
239,589,1771845159.1979618
239,588,1771845159.2633421
241,585,1771845159.3265038
239,584,1771845159.3265038
236,581,1771845159.3876286
236,578,1771845159.4426568
235,581,1771845159.5068862
241,403,1771845159.569626
240,577,1771845159.569626
238,570,1771845159.632696
241,572,1771845159.695269
240,570,1771845159.7660072
245,563,1771845159.8211696
243,561,1771845159.8293693
238,559,1771845159.884495
240,560,1771845159.9412289
240,557,1771845160.006924
245,552,1771845160.0600693
245,550,1771845160.1316829
244,551,1771845160.1316829
243,545,1771845160.1864977
245,542,1771845160.2807395
245,539,1771845160.3440468
245,542,1771845160.3440468
240,539,1771845160.3967688
245,536,1771845160.4707658
239,531,1771845160.5234747
241,528,1771845160.5234747
240,530,1771845160.5868347
240,524,1771845160.6502113
243,521,1771845160.7216642
243,519,1771845160.7217653
243,521,1771845160.7769146
245,519,1771845160.8402166
239,514,1771845160.9035082
239,514,1771845160.9666917
238,512,1771845160.9666917
239,510,1771845161.0300546
229,507,1771845161.0937715
243,501,1771845161.1568882
243,502,1771845161.2202268
245,496,1771845161.2202268
242,498,1771845161.283251
243,497,1771845161.3566644
243,489,1771845161.4092739
245,491,1771845161.4731953
247,491,1771845161.4731953
255,487,1771845161.5365033
262,480,1771845161.6081948
253,482,1771845161.6738472
253,480,1771845161.6738472
252,477,1771845161.7267084
270,475,1771845161.799816
264,474,1771845161.8525302
254,470,1771845161.9048934
248,470,1771845161.9641411
251,466,1771845162.017527
266,463,1771845162.017527
282,461,1771845162.0831552
281,460,1771845162.1359115
256,458,1771845162.1989098
253,456,1771845162.2623785
252,454,1771845162.2623785
261,450,1771845162.3442304
407,451,1771845162.409362
246,446,1771845162.409362
242,444,1771845162.4721162
251,441,1771845162.534859
253,439,1771845162.597536
253,437,1771845162.6605182
253,434,1771845162.6605182
247,433,1771845162.7232246
401,430,1771845162.7948487
276,428,1771845162.8396616
258,430,1771845162.9029272
255,270,1771845163.0169547
407,420,1771845163.0190194
404,419,1771845163.071689
403,417,1771845163.071689
244,415,1771845163.1435726
240,412,1771845163.2093813
235,278,1771845163.261824
239,407,1771845163.261824
236,409,1771845163.333138
236,403,1771845163.396491
235,400,1771845163.4621985
235,398,1771845163.5253787
235,394,1771845163.5253787
236,392,1771845163.586404
235,391,1771845163.6520035
243,387,1771845163.7129147
239,259,1771845163.7679145
248,384,1771845163.7679145
280,382,1771845163.850079
168,380,1771845163.894239
272,377,1771845163.9572253
278,332,1771845164.0418704
271,372,1771845164.0418704
268,370,1771845164.1049688
260,368,1771845164.1652393
258,365,1771845164.227958
254,363,1771845164.227958
251,361,1771845164.2824233
249,357,1771845164.35612
248,356,1771845164.4196322
252,354,1771845164.4196322
262,350,1771845164.4831336
265,350,1771845164.544152
255,347,1771845164.6100512
246,345,1771845164.6712623
248,342,1771845164.6735544
247,344,1771845164.7345138
261,338,1771845164.7896166
270,335,1771845164.8526287
267,334,1771845164.9158778
246,331,1771845164.9158778
248,333,1771845164.9790666
251,327,1771845165.0319476
284,324,1771845165.0847414
275,326,1771845165.1481886
257,320,1771845165.2295573
259,317,1771845165.2739186
259,315,1771845165.2739186
524,313,1771845165.3372328
474,310,1771845165.4110172
287,308,1771845165.495413
266,307,1771845165.495413
268,303,1771845165.5584235
267,302,1771845165.610869
411,299,1771845165.674045
301,296,1771845165.674045
287,294,1771845165.73729
292,293,1771845165.8002784
408,291,1771845165.874139
402,289,1771845165.8829174
287,285,1771845165.9268494
286,284,1771845165.9897783
304,280,1771845166.0530422
408,278,1771845166.1163573
291,276,1771845166.1163573
291,275,1771845166.179709
405,271,1771845166.2534666
418,269,1771845166.3055472
298,266,1771845166.3688266
426,264,1771845166.4211483
419,262,1771845166.4211483
686,260,1771845166.4843209
282,258,1771845166.5374575
282,259,1771845166.6006243
592,253,1771845166.6637301
563,252,1771845166.6637301
286,252,1771845166.7270834
273,247,1771845166.7988014
268,245,1771845166.8539824
268,243,1771845166.917183
264,244,1771845166.917183
261,237,1771845166.9888926
203,238,1771845167.043661
260,234,1771845167.1073158
261,234,1771845167.170406
262,227,1771845167.170406
258,226,1771845167.2420747
256,224,1771845167.3072553
256,222,1771845167.3795793
257,220,1771845167.4503415
257,217,1771845167.4503415
258,218,1771845167.505328
259,213,1771845167.5768626
259,209,1771845167.5768626
259,208,1771845167.642446
258,206,1771845167.6949668
257,204,1771845167.7583263
257,201,1771845167.8217292
259,199,1771845167.8217292
260,196,1771845167.8956423
257,198,1771845167.9567645
257,192,1771845168.022266
259,190,1771845168.022266
259,187,1771845168.0960953
253,185,1771845168.1595626
255,184,1771845168.2230098
258,184,1771845168.2230098
259,184,1771845168.2965832
255,183,1771845168.3493655
255,187,1771845168.412786
257,193,1771845168.484408
259,191,1771845168.484408
258,193,1771845168.5378814
257,196,1771845168.5921361
257,198,1771845168.6397605
257,199,1771845168.709739
259,205,1771845168.7651706
257,205,1771845168.7651706
260,207,1771845168.8366382
260,212,1771845168.8916187
259,216,1771845168.9631915
257,214,1771845169.028686
257,219,1771845169.028686
254,219,1771845169.0919342
258,221,1771845169.155163
256,223,1771845169.2185078
256,225,1771845169.2707918
256,228,1771845169.2707918
262,230,1771845169.333774
260,233,1771845169.4289541
262,235,1771845169.4289541
261,237,1771845169.4897544
262,238,1771845169.5448954
265,240,1771845169.6082745
269,243,1771845169.671465
268,251,1771845169.671465
275,247,1771845169.7342646
282,250,1771845169.8057802
314,253,1771845169.869232
566,256,1771845169.9367678
281,262,1771845169.938986
276,260,1771845169.9817102
290,261,1771845170.0451586
409,264,1771845170.1082006
432,266,1771845170.1821442
295,268,1771845170.1821442
307,270,1771845170.2458327
414,273,1771845170.3169947
290,275,1771845170.371706
287,278,1771845170.371706
408,281,1771845170.4455636
405,282,1771845170.4983563
291,290,1771845170.5616567
287,236,1771845170.6332824
290,294,1771845170.6354349
407,293,1771845170.667157
292,294,1771845170.7499406
283,300,1771845170.8094301
288,298,1771845170.8559914
404,300,1771845170.9086049
271,304,1771845170.9607356
262,305,1771845171.0320442
267,307,1771845171.0320442
275,310,1771845171.095297
471,312,1771845171.150554
553,314,1771845171.2139084
269,316,1771845171.2768278
256,319,1771845171.2768278
257,322,1771845171.3401792
276,324,1771845171.4035697
287,326,1771845171.4668615
256,332,1771845171.4668615
247,330,1771845171.530318
244,333,1771845171.59353
254,335,1771845171.6651747
266,338,1771845171.728608
270,340,1771845171.728608
249,342,1771845171.7836294
241,348,1771845171.8470726
242,346,1771845171.9307084
245,349,1771845171.9307084
264,351,1771845171.9811876
264,353,1771845172.035843
257,356,1771845172.0986955
251,358,1771845172.1620684
253,360,1771845172.2253096
249,363,1771845172.2253096
253,365,1771845172.2882981
252,366,1771845172.351721
260,369,1771845172.423311
262,372,1771845172.423311
273,374,1771845172.4784465
272,376,1771845172.5418015
278,377,1771845172.623772
276,381,1771845172.6760268
280,383,1771845172.6760268
257,386,1771845172.730998
249,388,1771845172.8130805
239,390,1771845172.875695
243,223,1771845172.9281814
235,395,1771845172.9281814
236,397,1771845172.9924774
234,399,1771845173.0437589
235,400,1771845173.1068146
234,408,1771845173.1934555
