X_mm,Y_mm,Timestamp
160,1026,1771844398.4105206
160,1026,1771844398.4740756
160,1043,1771844398.5375602
160,1038,1771844398.6008635
160,1046,1771844398.6008635
161,1036,1771844398.6642537
160,1045,1771844398.737403
160,1042,1771844398.7885404
160,1047,1771844398.8504457
160,463,1771844398.9051876
160,1041,1771844398.9051876
160,1043,1771844399.0105963
164,410,1771844399.0738657
160,1051,1771844399.0738657
160,1045,1771844399.1480455
161,1057,1771844399.1938105
160,376,1771844399.2571123
160,1057,1771844399.2571123
164,1055,1771844399.319912
161,1056,1771844399.3831663
160,1051,1771844399.4463317
160,463,1771844399.5098345
160,1057,1771844399.5098345
160,1060,1771844399.5733435
161,1060,1771844399.644279
164,1059,1771844399.707078
160,744,1771844399.7093737
160,1081,1771844399.7597764
161,1066,1771844399.8124044
160,1073,1771844399.867253
164,1074,1771844399.938887
164,1072,1771844400.025134
160,1083,1771844400.0884194
161,1079,1771844400.0884194
160,1077,1771844400.141384
160,1080,1771844400.2045941
161,1089,1771844400.3095672
160,1095,1771844400.3095672
164,1102,1771844400.3728635
160,1084,1771844400.3728635
164,1105,1771844400.435702
160,1102,1771844400.4990084
160,230,1771844400.5623753
160,1095,1771844400.5623753
160,1094,1771844400.6339722
160,1106,1771844400.688837
165,1092,1771844400.744603
